"workerid","rt","subjectGender","speakerGender","speakerName","content","subjectName","verb","contentNr","trigger_class","response","slide_number_in_experiment"
"AS60DEKZ4WRAX",1111,"F","M","James","Jon walks to work","Joyce","acknowledge","19","C","Yes",20
"AS60DEKZ4WRAX",1327,"F","F","Linda","Frank got a cat","Angela","establish","12","NonProj","Yes",21
"AS60DEKZ4WRAX",855,"F","F","Sarah","Tony had a drink last night","Melissa","confirm","15","C","Yes",22
"AS60DEKZ4WRAX",895,"M","F","Susan","Josie went on vacation to France","Jerry","annoyed","2","NonProj","Yes",23
"AS60DEKZ4WRAX",942,"M","M","Christopher","Zoe calculated the tip","Gary","see","10","NonProj","Yes",24
"AS60DEKZ4WRAX",961,NA,"F","Michelle","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",25
"AS60DEKZ4WRAX",1191,NA,"F","Carol","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",26
"AS60DEKZ4WRAX",920,"M","M","Paul","Sophia got a tattoo","Kevin","say","5","C","Yes",27
"AS60DEKZ4WRAX",985,"F","M","Robert","Danny ate the last cupcake","Cynthia","discover","11","NonProj","Yes",28
"AS60DEKZ4WRAX",1080,"M","F","Margaret","Isabella ate a steak on Sunday","Patrick","pretend","7","NonProj","No",29
"AS60DEKZ4WRAX",2792,NA,"M","Mark","Madison closed the window",NA,"control_bad","control_bad3","control","Yes",30
"AS60DEKZ4WRAX",1024,"F","F","Sandra","Charley speaks Spanish","Stephanie","demonstrate","20","C","Yes",31
"AS60DEKZ4WRAX",1175,"F","M","Kenneth","Jackson ran 10 miles","Christina","reveal","13","NonProj","No",32
"A2D6VL5XE0O4D3",3860,"M","F","Kimberly","Mia drank 2 cocktails last night","Timothy","confirm","6","C","Yes",5
"A2D6VL5XE0O4D3",3480,"M","F","Jennifer","Josie went on vacation to France","Nicholas","discover","2","NonProj","Yes",6
"A2D6VL5XE0O4D3",3789,"M","M","George","Olivia sleeps until noon","Justin","see","4","NonProj","Yes",7
"A2D6VL5XE0O4D3",3514,"F","F","Ashley","Jon walks to work","Brenda","think","19","NonProj","No",8
"A2D6VL5XE0O4D3",3573,NA,"M","Christopher","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",9
"A2D6VL5XE0O4D3",3695,"M","F","Nancy","Sophia got a tattoo","Raymond","acknowledge","5","C","Yes",10
"A2D6VL5XE0O4D3",2694,"M","M","William","Isabella ate a steak on Sunday","Brian","annoyed","7","NonProj","Yes",11
"A2D6VL5XE0O4D3",2246,NA,"M","Thomas","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",12
"A2D6VL5XE0O4D3",3710,"F","F","Susan","Jayden rented a car","Amanda","demonstrate","14","C","Yes",13
"A2D6VL5XE0O4D3",2379,NA,"F","Kimberly","Madison closed the window",NA,"control_bad","control_bad3","control","No",14
"A2D6VL5XE0O4D3",2678,"F","F","Sarah","Danny ate the last cupcake","Joyce","prove","11","C","Yes",15
"A2D6VL5XE0O4D3",5090,"F","F","Helen","Josh learned to ride a bike yesterday","Rachel","inform_Sam","16","C","No",16
"A2D6VL5XE0O4D3",3909,NA,"F","Lisa","Zack owns a car",NA,"control_good","control_good1","control","Yes",17
"A2D6VL5XE0O4D3",3398,"M","M","Thomas","Zoe calculated the tip","Eric","say","10","C","No",18
"A2D6VL5XE0O4D3",5162,"M","M","James","Emma studied on Saturday morning","Andrew","confess","3","C","No",19
"A2D6VL5XE0O4D3",2647,"M","F","Lisa","Grace visited her sister","Patrick","suggest","9","C","No",20
"A2D6VL5XE0O4D3",2446,NA,"F","Betty","Dana wears a wig",NA,"control_bad","control_bad1","control","No",21
"A2D6VL5XE0O4D3",3467,"F","F","Betty","Tony had a drink last night","Carolyn","know","15","NonProj","Yes",22
"A2D6VL5XE0O4D3",2724,NA,"M","Mark","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",23
"A2D6VL5XE0O4D3",2387,"M","F","Jessica","Mary is pregnant","Kevin","pretend","1","NonProj","No",24
"A2D6VL5XE0O4D3",4931,"F","M","Steven","Owen shoveled snow last winter","Laura","admit","17","C","No",25
"A2D6VL5XE0O4D3",2395,"M","M","Robert","Emily bought a car yesterday","Larry","announce","8","C","No",26
"A2D6VL5XE0O4D3",2679,"F","M","Christopher","Jackson ran 10 miles","Amy","establish","13","NonProj","Yes",27
"A2D6VL5XE0O4D3",2932,"F","F","Linda","Frank got a cat","Kathleen","hear","12","C","No",28
"A2D6VL5XE0O4D3",3051,NA,"M","Paul","the window broke",NA,"control_good","control_good2","control","Yes",29
"A2D6VL5XE0O4D3",2734,"F","M","Paul","Charley speaks Spanish","Virginia","be_right_that","20","C","Yes",30
"A2D6VL5XE0O4D3",2404,NA,"F","Nancy","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",31
"A2D6VL5XE0O4D3",3745,"F","M","Mark","Julian dances salsa","Nicole","reveal","18","NonProj","No",32
"A3ECSH4KKQJX9N",7679,"F","F","Dorothy","Tony had a drink last night","Virginia","inform_Sam","15","C","No",5
"A3ECSH4KKQJX9N",9527,"F","F","Elizabeth","Charley speaks Spanish","Anna","announce","20","C","No",6
"A3ECSH4KKQJX9N",15392,"F","F","Lisa","Jon walks to work","Janet","confess","19","C","No",7
"A3ECSH4KKQJX9N",6328,"M","F","Ashley","Olivia sleeps until noon","Justin","think","4","NonProj","No",8
"A3ECSH4KKQJX9N",3472,"M","M","Christopher","Sophia got a tattoo","Ryan","discover","5","NonProj","Yes",9
"A3ECSH4KKQJX9N",5213,"F","F","Susan","Frank got a cat","Angela","be_right_that","12","C","Yes",10
"A3ECSH4KKQJX9N",5551,"F","F","Sandra","Josh learned to ride a bike yesterday","Carolyn","pretend","16","NonProj","No",11
"A3ECSH4KKQJX9N",6183,"M","M","Robert","Mia drank 2 cocktails last night","Brian","annoyed","6","NonProj","Yes",12
"A3ECSH4KKQJX9N",9312,NA,"F","Dorothy","Zack owns a car",NA,"control_good","control_good1","control","Yes",13
"A3ECSH4KKQJX9N",3480,"F","F","Kimberly","Danny ate the last cupcake","Sharon","hear","11","C","No",14
"A3ECSH4KKQJX9N",7936,"M","M","George","Josie went on vacation to France","Brandon","demonstrate","2","C","Yes",15
"A3ECSH4KKQJX9N",5176,"F","F","Helen","Jayden rented a car","Shirley","establish","14","NonProj","Yes",16
"A3ECSH4KKQJX9N",4096,"F","M","Matthew","Jackson ran 10 miles","Rebecca","confirm","13","C","Yes",17
"A3ECSH4KKQJX9N",5704,NA,"F","Margaret","the window broke",NA,"control_good","control_good2","control","Yes",18
"A3ECSH4KKQJX9N",2871,"F","M","Richard","Julian dances salsa","Brenda","prove","18","C","Yes",19
"A3ECSH4KKQJX9N",6280,"M","M","William","Zoe calculated the tip","Benjamin","know","10","NonProj","Yes",20
"A3ECSH4KKQJX9N",6085,NA,"F","Kimberly","Madison closed the window",NA,"control_bad","control_bad3","control","No",21
"A3ECSH4KKQJX9N",5504,NA,"F","Michelle","Dana wears a wig",NA,"control_bad","control_bad1","control","No",22
"A3ECSH4KKQJX9N",5327,NA,"M","William","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",23
"A3ECSH4KKQJX9N",7439,"M","M","James","Mary is pregnant","Edward","see","1","NonProj","Yes",24
"A3ECSH4KKQJX9N",5704,"F","F","Margaret","Owen shoveled snow last winter","Catherine","acknowledge","17","C","Yes",25
"A3ECSH4KKQJX9N",4256,"M","F","Michelle","Emma studied on Saturday morning","Jerry","say","3","C","No",26
"A3ECSH4KKQJX9N",3200,"M","M","Kenneth","Isabella ate a steak on Sunday","Andrew","suggest","7","C","No",27
"A3ECSH4KKQJX9N",4016,NA,"M","James","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",28
"A3ECSH4KKQJX9N",10472,"M","F","Jessica","Emily bought a car yesterday","Raymond","admit","8","C","Yes",29
"A3ECSH4KKQJX9N",4919,NA,"F","Ashley","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",30
"A3ECSH4KKQJX9N",4335,NA,"M","Robert","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",31
"A3ECSH4KKQJX9N",3956,"M","F","Jennifer","Grace visited her sister","Kevin","reveal","9","NonProj","Yes",32
"A1C7XI68SED8JE",6913,"F","M","Robert","Owen shoveled snow last winter","Sharon","annoyed","17","NonProj","Yes",5
"A1C7XI68SED8JE",4161,"F","M","Mark","Frank got a cat","Kathleen","inform_Sam","12","C","Yes",6
"A1C7XI68SED8JE",6622,"M","F","Lisa","Emily bought a car yesterday","Justin","pretend","8","NonProj","No",7
"A1C7XI68SED8JE",6175,"M","M","Thomas","Olivia sleeps until noon","Ronald","confess","4","C","Yes",8
"A1C7XI68SED8JE",4224,NA,"M","Christopher","Zack owns a car",NA,"control_good","control_good1","control","Yes",9
"A1C7XI68SED8JE",4386,"M","M","Richard","Mary is pregnant","Jacob","announce","1","C","Yes",10
"A1C7XI68SED8JE",7757,"F","F","Michelle","Josh learned to ride a bike yesterday","Cynthia","discover","16","NonProj","Yes",11
"A1C7XI68SED8JE",6565,"M","F","Karen","Emma studied on Saturday morning","Gregory","be_right_that","3","C","Yes",12
"A1C7XI68SED8JE",5639,NA,"F","Sarah","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",13
"A1C7XI68SED8JE",4538,NA,"F","Dorothy","Dana wears a wig",NA,"control_bad","control_bad1","control","No",14
"A1C7XI68SED8JE",5151,NA,"F","Helen","Madison closed the window",NA,"control_bad","control_bad3","control","No",15
"A1C7XI68SED8JE",17142,"M","M","George","Isabella ate a steak on Sunday","Andrew","say","7","C","Yes",16
"A1C7XI68SED8JE",6416,"M","F","Nancy","Sophia got a tattoo","Gary","acknowledge","5","C","Yes",17
"A1C7XI68SED8JE",4071,NA,"M","Richard","the window broke",NA,"control_good","control_good2","control","Yes",18
"A1C7XI68SED8JE",5260,"F","F","Dorothy","Danny ate the last cupcake","Rachel","see","11","NonProj","Yes",19
"A1C7XI68SED8JE",6611,"F","F","Sarah","Jackson ran 10 miles","Catherine","suggest","13","C","No",20
"A1C7XI68SED8JE",7184,"M","F","Elizabeth","Mia drank 2 cocktails last night","Eric","confirm","6","C","Yes",21
"A1C7XI68SED8JE",5639,"F","F","Linda","Charley speaks Spanish","Carolyn","admit","20","C","Yes",22
"A1C7XI68SED8JE",37503,"F","F","Donna","Jon walks to work","Julie","know","19","NonProj","Yes",23
"A1C7XI68SED8JE",4928,"F","F","Ashley","Jayden rented a car","Janet","establish","14","NonProj","Yes",24
"A1C7XI68SED8JE",5828,"M","M","Christopher","Zoe calculated the tip","Brian","reveal","10","NonProj","Yes",25
"A1C7XI68SED8JE",4746,"F","F","Helen","Julian dances salsa","Anna","think","18","NonProj","No",26
"A1C7XI68SED8JE",5832,NA,"F","Karen","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",27
"A1C7XI68SED8JE",4872,NA,"F","Linda","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",28
"A1C7XI68SED8JE",4589,"M","F","Carol","Grace visited her sister","Tyler","prove","9","C","Yes",29
"A1C7XI68SED8JE",6451,"F","F","Kimberly","Tony had a drink last night","Amanda","demonstrate","15","C","Yes",30
"A1C7XI68SED8JE",8262,"M","M","Steven","Josie went on vacation to France","Scott","hear","2","C","Yes",31
"A1C7XI68SED8JE",4840,NA,"F","Carol","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",32
"A3CWEIEY3TGJFX",4920,NA,"F","Sarah","Madison closed the window",NA,"control_bad","control_bad3","control","No",5
"A3CWEIEY3TGJFX",5169,"M","F","Linda","Grace visited her sister","Eric","know","9","NonProj","Yes",6
"A3CWEIEY3TGJFX",3518,"F","F","Sarah","Jon walks to work","Joyce","discover","19","NonProj","Yes",7
"A3CWEIEY3TGJFX",7729,"F","M","Thomas","Tony had a drink last night","Rachel","suggest","15","C","No",8
"A3CWEIEY3TGJFX",9296,"F","F","Donna","Josh learned to ride a bike yesterday","Cynthia","say","16","C","No",9
"A3CWEIEY3TGJFX",4952,"M","F","Carol","Zoe calculated the tip","Brian","admit","10","C","Yes",10
"A3CWEIEY3TGJFX",6072,"M","F","Elizabeth","Mia drank 2 cocktails last night","Gregory","reveal","6","NonProj","Yes",11
"A3CWEIEY3TGJFX",7120,"M","M","Mark","Emma studied on Saturday morning","Jacob","pretend","3","NonProj","No",12
"A3CWEIEY3TGJFX",4839,"F","F","Betty","Frank got a cat","Stephanie","think","12","NonProj","No",13
"A3CWEIEY3TGJFX",3600,"M","F","Michelle","Mary is pregnant","Raymond","hear","1","C","No",14
"A3CWEIEY3TGJFX",4871,NA,"M","Steven","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",15
"A3CWEIEY3TGJFX",3728,"M","M","David","Olivia sleeps until noon","Scott","be_right_that","4","C","Yes",16
"A3CWEIEY3TGJFX",4648,NA,"M","Thomas","the window broke",NA,"control_good","control_good2","control","Yes",17
"A3CWEIEY3TGJFX",3865,NA,"F","Ashley","Dana wears a wig",NA,"control_bad","control_bad1","control","No",18
"A3CWEIEY3TGJFX",3838,NA,"M","David","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",19
"A3CWEIEY3TGJFX",3273,"M","M","Robert","Sophia got a tattoo","Justin","see","5","NonProj","Yes",20
"A3CWEIEY3TGJFX",4352,"F","M","Steven","Charley speaks Spanish","Ruth","demonstrate","20","C","Yes",21
"A3CWEIEY3TGJFX",5832,"M","M","James","Isabella ate a steak on Sunday","Timothy","inform_Sam","7","C","No",22
"A3CWEIEY3TGJFX",4296,"F","M","Kenneth","Julian dances salsa","Brenda","acknowledge","18","C","Yes",23
"A3CWEIEY3TGJFX",7159,"M","F","Ashley","Emily bought a car yesterday","Nicholas","announce","8","C","No",24
"A3CWEIEY3TGJFX",4288,"F","F","Jennifer","Jackson ran 10 miles","Christina","confirm","13","C","Yes",25
"A3CWEIEY3TGJFX",5008,NA,"F","Kimberly","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",26
"A3CWEIEY3TGJFX",3016,NA,"F","Michelle","Zack owns a car",NA,"control_good","control_good1","control","Yes",27
"A3CWEIEY3TGJFX",3808,"F","F","Kimberly","Jayden rented a car","Amy","establish","14","NonProj","Yes",28
"A3CWEIEY3TGJFX",4295,NA,"F","Betty","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",29
"A3CWEIEY3TGJFX",6488,"F","M","George","Danny ate the last cupcake","Janet","confess","11","C","Yes",30
"A3CWEIEY3TGJFX",6023,"F","F","Helen","Owen shoveled snow last winter","Nicole","prove","17","C","Yes",31
"A3CWEIEY3TGJFX",11920,"M","M","Paul","Josie went on vacation to France","Jerry","annoyed","2","NonProj","Yes",32
"A30KYQGABO7JER",16455,"M","F","Michelle","Mary is pregnant","Edward","see","1","NonProj","Yes",5
"A30KYQGABO7JER",26390,"F","M","Paul","Jon walks to work","Brenda","announce","19","C","Yes",6
"A30KYQGABO7JER",11392,"M","M","Richard","Sophia got a tattoo","Brian","annoyed","5","NonProj","Yes",7
"A30KYQGABO7JER",15191,"F","F","Elizabeth","Jayden rented a car","Amy","know","14","NonProj","Yes",8
"A30KYQGABO7JER",39980,NA,"M","Robert","Dana wears a wig",NA,"control_bad","control_bad1","control","No",9
"A30KYQGABO7JER",85778,"M","F","Karen","Emma studied on Saturday morning","Tyler","demonstrate","3","C","Yes",10
"A30KYQGABO7JER",47776,"M","F","Donna","Mia drank 2 cocktails last night","Justin","admit","6","C","Yes",11
"A30KYQGABO7JER",6626,"F","M","Christopher","Frank got a cat","Rebecca","confess","12","C","Yes",12
"A30KYQGABO7JER",16450,NA,"M","Kenneth","Madison closed the window",NA,"control_bad","control_bad3","control","No",13
"A30KYQGABO7JER",64333,NA,"F","Sandra","Zack owns a car",NA,"control_good","control_good1","control","No",14
"A30KYQGABO7JER",17699,"F","F","Nancy","Charley speaks Spanish","Cynthia","reveal","20","NonProj","Yes",15
"A30KYQGABO7JER",14573,NA,"F","Susan","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",16
"A30KYQGABO7JER",10892,"F","F","Margaret","Tony had a drink last night","Laura","pretend","15","NonProj","No",17
"A30KYQGABO7JER",13077,"M","F","Betty","Zoe calculated the tip","Jacob","be_right_that","10","C","Yes",18
"A30KYQGABO7JER",10722,"M","F","Ashley","Isabella ate a steak on Sunday","Scott","prove","7","C","Yes",19
"A30KYQGABO7JER",18193,"F","M","Robert","Danny ate the last cupcake","Carolyn","hear","11","C","Yes",20
"A30KYQGABO7JER",34580,NA,"F","Donna","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",21
"A30KYQGABO7JER",6213,NA,"M","Paul","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",22
"A30KYQGABO7JER",23371,"M","M","Thomas","Grace visited her sister","Raymond","inform_Sam","9","C","Yes",23
"A30KYQGABO7JER",16754,"M","M","William","Olivia sleeps until noon","Nicholas","discover","4","NonProj","Yes",24
"A30KYQGABO7JER",7483,"F","M","Matthew","Josh learned to ride a bike yesterday","Kathleen","confirm","16","C","Yes",25
"A30KYQGABO7JER",9051,NA,"M","William","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",26
"A30KYQGABO7JER",14295,"F","F","Sandra","Owen shoveled snow last winter","Amanda","think","17","NonProj","No",27
"A30KYQGABO7JER",22707,"M","M","David","Emily bought a car yesterday","Gregory","suggest","8","C","Yes",28
"A30KYQGABO7JER",48173,"F","F","Susan","Jackson ran 10 miles","Nicole","establish","13","NonProj","Yes",29
"A30KYQGABO7JER",136227,NA,"F","Margaret","the window broke",NA,"control_good","control_good2","control","Yes",30
"A30KYQGABO7JER",10376,"F","F","Jessica","Julian dances salsa","Janet","say","18","C","Yes",31
"A30KYQGABO7JER",6996,"M","M","Kenneth","Josie went on vacation to France","Eric","acknowledge","2","C","Yes",32
"A15YYU3A3SW1T9",12338,"M","F","Michelle","Emily bought a car yesterday","Nicholas","see","8","NonProj","Yes",5
"A15YYU3A3SW1T9",7242,"F","F","Donna","Julian dances salsa","Sharon","hear","18","C","No",6
"A15YYU3A3SW1T9",6547,NA,"M","George","the window broke",NA,"control_good","control_good2","control","Yes",7
"A15YYU3A3SW1T9",10230,"F","M","James","Jayden rented a car","Julie","say","14","C","No",8
"A15YYU3A3SW1T9",9070,NA,"F","Nancy","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",9
"A15YYU3A3SW1T9",17338,"F","F","Linda","Josh learned to ride a bike yesterday","Laura","annoyed","16","NonProj","Yes",10
"A15YYU3A3SW1T9",6270,"F","M","George","Jon walks to work","Angela","pretend","19","NonProj","No",11
"A15YYU3A3SW1T9",6421,NA,"F","Linda","Dana wears a wig",NA,"control_bad","control_bad1","control","No",12
"A15YYU3A3SW1T9",10349,"M","F","Jennifer","Josie went on vacation to France","Timothy","think","2","NonProj","No",13
"A15YYU3A3SW1T9",6260,NA,"F","Kimberly","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",14
"A15YYU3A3SW1T9",6320,NA,"M","David","Madison closed the window",NA,"control_bad","control_bad3","control","No",15
"A15YYU3A3SW1T9",13690,"F","F","Betty","Charley speaks Spanish","Stephanie","admit","20","C","Yes",16
"A15YYU3A3SW1T9",7280,"M","M","William","Sophia got a tattoo","Eric","confirm","5","C","Yes",17
"A15YYU3A3SW1T9",9751,"M","F","Susan","Olivia sleeps until noon","Larry","be_right_that","4","C","Yes",18
"A15YYU3A3SW1T9",10049,"M","F","Sandra","Emma studied on Saturday morning","Jacob","demonstrate","3","C","Yes",19
"A15YYU3A3SW1T9",7412,NA,"F","Elizabeth","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",20
"A15YYU3A3SW1T9",13590,"M","F","Karen","Zoe calculated the tip","Andrew","reveal","10","NonProj","Yes",21
"A15YYU3A3SW1T9",11479,"F","F","Helen","Jackson ran 10 miles","Carolyn","confess","13","C","Yes",22
"A15YYU3A3SW1T9",20245,"M","M","Thomas","Mia drank 2 cocktails last night","Kevin","inform_Sam","6","C","Yes",23
"A15YYU3A3SW1T9",6510,"F","F","Elizabeth","Frank got a cat","Rachel","establish","12","NonProj","Yes",24
"A15YYU3A3SW1T9",8170,"F","F","Nancy","Danny ate the last cupcake","Cynthia","know","11","NonProj","Yes",25
