workerid,rt,content,trigger,short_trigger,trigger_class,response,block,slide_number_in_experiment
164,9169,dancing,learned,learned,C,0.68,block1,22
165,20754,swing,established,established,C,0.02,block1,3
165,6262,tea,MC5,MC,NonProj,0.98,block1,4
165,6849,ditch,MC3,MC,NonProj,0.97,block1,5
165,12966,picture,is_aware,is_aware,C,0.03,block1,6
165,7191,chili,saw,saw,C,0.05,block1,7
165,18621,yoga,is_amused,is_amused,C,0.03,block1,8
165,13954,frisbee,realize,realize,C,0.07,block1,9
165,7705,pool,revealed,revealed,C,0.05,block1,10
165,17967,damp,noticed,noticed,C,0.91,block1,11
165,5044,hat,MC6,MC,NonProj,0.95,block1,12
165,6412,bmw,MC1,MC,NonProj,0.96,block1,13
165,8951,poem,is_annoyed,is_annoyed,C,0.01,block1,14
165,4238,poodle,MC8,MC,NonProj,0.98,block1,15
165,7145,cupcakes,MC4,MC,NonProj,0.95,block1,16
